x,y,z
1.642665100097656250e+02,1.201867675781250000e+02,5.475543975830078125e+01
1.553913593292236328e+01,1.496672058105468750e+02,8.232236480712890625e+01
1.816589660644531250e+02,1.198933563232421875e+02,6.250275039672851562e+01
1.869767456054687500e+02,9.246997070312500000e+01,6.716432189941406250e+01
1.836926879882812500e+02,1.062286376953125000e+02,7.486138153076171875e+01
1.581936645507812500e+02,1.086192932128906250e+02,6.555460357666015625e+01
1.522269439697265625e+02,8.367710113525390625e+01,4.804344558715820312e+01
1.343051757812500000e+02,9.214678955078125000e+01,4.441363143920898438e+01
1.769568634033203125e+02,9.649446868896484375e+01,6.391200256347656250e+01
1.634308166503906250e+02,8.972274017333984375e+01,7.364350128173828125e+01
1.477053680419921875e+02,9.395723724365234375e+01,6.304355621337890625e+01
1.117839355468750000e+02,2.930206298828125000e+01,1.858916931152343750e+02
9.333333587646484375e+01,2.666667366027832031e+01,1.866666717529296875e+02
1.064632949829101562e+02,3.248916625976562500e+01,1.678072357177734375e+02
1.133333282470703125e+02,1.333333396911621094e+01,1.733333435058593750e+02
1.116666717529296875e+02,1.222527027130126953e+01,1.883333282470703125e+02
1.302801208496093750e+02,3.194396209716796875e+01,1.851148071289062500e+02
1.151235580444335938e+02,4.898213958740234375e+01,1.839065704345703125e+02
1.787910308837890625e+02,1.348435516357421875e+02,1.191946487426757812e+02
1.611183319091796875e+02,1.246650619506835938e+02,1.084254837036132812e+02
1.536411895751953125e+02,1.381509399414062500e+02,1.229506683349609375e+02
1.656959228515625000e+02,1.484484710693359375e+02,1.045458450317382812e+02
9.191841125488281250e+01,8.841589355468750000e+01,1.632798614501953125e+02
8.352340698242187500e+01,7.846974182128906250e+01,1.794114685058593750e+02
9.453363037109375000e+01,9.216326904296875000e+01,1.872932586669921875e+02
7.965202331542968750e+01,1.033943786621093750e+02,1.792047729492187500e+02
1.528715515136718750e+02,1.364900665283203125e+02,1.073305969238281250e+02
1.425614929199218750e+02,1.494413757324218750e+02,1.095600051879882812e+02
1.462550964355468750e+02,1.413860015869140625e+02,9.004124450683593750e+01
1.385775852203369141e+01,1.388997192382812500e+02,1.870670776367187500e+02
1.087722320556640625e+02,3.349866485595703125e+01,5.725988388061523438e+01
8.560586547851562500e+01,4.300895309448242188e+01,6.611001586914062500e+01
8.691961669921875000e+01,2.314057922363281250e+01,6.300718688964843750e+01
1.102834625244140625e+02,3.647384262084960938e+01,7.356840515136718750e+01
1.074681320190429688e+02,2.999379158020019531e+01,4.130510330200195312e+01
1.133979873657226562e+02,1.450119400024414062e+01,4.667363357543945312e+01
9.710824584960937500e+01,1.635295486450195312e+01,4.727614974975585938e+01
1.108659515380859375e+02,5.181567001342773438e+01,4.464545822143554688e+01
1.325619354248046875e+02,3.128609848022460938e+01,6.760104370117187500e+01
1.340401763916015625e+02,4.547525405883789062e+01,7.382915496826171875e+01
1.285414886474609375e+02,1.739616584777832031e+01,6.273343658447265625e+01
8.899829101562500000e+01,3.498532485961914062e+01,5.085169982910156250e+01
1.326915740966796875e+02,5.042458343505859375e+01,2.615833854675292969e+01
1.507752075195312500e+02,5.477249145507812500e+01,3.336865615844726562e+01
1.055865631103515625e+02,5.044895935058593750e+01,3.121272087097167969e+01
1.143599777221679688e+02,6.661280059814453125e+01,3.062038993835449219e+01
1.124312820434570312e+02,6.802230834960937500e+01,4.520512771606445312e+01
6.672663116455078125e+01,1.815467224121093750e+02,8.544200897216796875e+01
6.647529602050781250e+01,1.854729614257812500e+02,6.699552917480468750e+01
8.588357543945312500e+01,1.843412322998046875e+02,8.559284210205078125e+01
7.761064910888671875e+01,1.678960876464843750e+02,7.654144287109375000e+01
1.292783813476562500e+02,7.335527801513671875e+01,2.987089157104492188e+01
1.262515487670898438e+02,8.226442718505859375e+01,4.534491729736328125e+01
1.465835571289062500e+02,7.351552581787109375e+01,3.822075653076171875e+01
1.661411285400390625e+02,1.414514160156250000e+02,5.876179504394531250e+01
1.671028747558593750e+02,1.422474060058593750e+02,3.303842163085937500e+01
1.557042236328125000e+02,1.376259765625000000e+02,4.843301391601562500e+01
6.471021270751953125e+01,1.801371459960937500e+02,4.867235183715820312e+01
8.625949859619140625e+01,1.663919067382812500e+02,5.551312255859375000e+01
8.482411956787109375e+01,1.858015899658203125e+02,4.821450042724609375e+01
8.134006500244140625e+01,1.796672821044921875e+02,6.642713928222656250e+01
1.458034362792968750e+02,1.408413238525390625e+02,3.574296951293945312e+01
1.383598785400390625e+02,1.302116394042968750e+02,5.199020767211914062e+01
6.591139221191406250e+01,1.648527679443359375e+02,4.795561218261718750e+01
4.997846603393554688e+01,1.622201385498046875e+02,6.241755294799804688e+01
4.755633163452148438e+01,1.823498992919921875e+02,4.499610519409179688e+01
5.631662750244140625e+01,1.667692260742187500e+02,3.170178604125976562e+01
1.428796691894531250e+02,1.469522705078125000e+02,5.517686843872070312e+01
1.548089904785156250e+02,1.594917144775390625e+02,4.321069335937500000e+01
1.579807281494140625e+02,4.629540634155273438e+01,1.084982833862304688e+02
1.679602661132812500e+02,5.863952636718750000e+01,1.073300170898437500e+02
1.508632049560546875e+02,5.873256683349609375e+01,9.520212554931640625e+01
1.540678710937500000e+02,6.672160339355468750e+01,1.115837402343750000e+02
1.405046081542968750e+02,5.293622589111328125e+01,1.268415374755859375e+02
1.615682373046875000e+02,5.120988464355468750e+01,1.224865570068359375e+02
1.516666717529296875e+02,1.877747344970703125e+02,1.166666412353515625e+01
1.621295318603515625e+02,2.606748962402343750e+01,1.004488525390625000e+02
1.473593444824218750e+02,3.315736770629882812e+01,1.097416687011718750e+02
1.524638214111328125e+02,3.761054992675781250e+01,8.971127319335937500e+01
1.685765533447265625e+02,3.323563385009765625e+01,1.163883056640625000e+02
1.830899353027343750e+02,4.983763885498046875e+01,1.026974411010742188e+02
1.734904327392578125e+02,3.909173583984375000e+01,9.700437164306640625e+01
1.837048339843750000e+02,4.904490280151367188e+01,1.160094833374023438e+02
7.726815795898437500e+01,4.735034942626953125e+01,1.653139343261718750e+02
6.106384277343750000e+01,5.531707382202148438e+01,1.634852752685546875e+02
6.449507141113281250e+01,6.231083297729492188e+01,1.814295043945312500e+02
8.170613861083984375e+01,6.203617095947265625e+01,1.706023712158203125e+02
5.967427825927734375e+01,3.359764480590820312e+01,1.670553131103515625e+02
8.136450195312500000e+01,4.664352035522460938e+01,1.813273010253906250e+02
7.082315063476562500e+01,2.205520629882812500e+01,1.692741088867187500e+02
5.013080978393554688e+01,4.804568862915039062e+01,1.817311859130859375e+02
7.126807403564453125e+01,4.777168655395507812e+01,1.497909088134765625e+02
8.793714904785156250e+01,5.812849426269531250e+01,1.476718292236328125e+02
8.992719268798828125e+01,3.365836715698242188e+01,1.453788757324218750e+02
9.006264495849609375e+01,3.202989578247070312e+01,1.668432922363281250e+02
6.952388763427734375e+01,3.291222763061523438e+01,1.511598815917968750e+02
6.445364379882812500e+01,1.039568481445312500e+02,2.191350555419921875e+01
5.208336257934570312e+01,9.758291625976562500e+01,3.655517578125000000e+01
7.664714813232421875e+01,9.391840362548828125e+01,3.555569839477539062e+01
7.744297790527343750e+01,1.105033950805664062e+02,3.725198745727539062e+01
6.350401687622070312e+01,1.137790908813476562e+02,3.219932937622070312e+01
8.201435852050781250e+01,1.203064346313476562e+02,1.978701019287109375e+01
7.753195953369140625e+01,1.272854232788085938e+02,3.753828811645507812e+01
6.322406387329101562e+01,1.236878128051757812e+02,4.261615753173828125e+01
6.001861572265625000e+01,1.327619171142578125e+02,3.322795867919921875e+01
1.702083282470703125e+02,1.863164062500000000e+02,1.361377048492431641e+01
4.912401962280273438e+01,1.231371307373046875e+02,3.190761566162109375e+01
6.426194000244140625e+01,1.203050689697265625e+02,1.904692459106445312e+01
4.752972793579101562e+01,1.177849121093750000e+02,1.569616241455078125e+02
6.025654983520507812e+01,1.264012451171875000e+02,1.652653961181640625e+02
5.801446151733398438e+01,1.082582321166992188e+02,1.686153259277343750e+02
6.831470489501953125e+01,1.114623260498046875e+02,1.561332092285156250e+02
5.814985275268554688e+01,1.035780487060546875e+02,1.502591552734375000e+02
4.074189758300781250e+01,9.017323303222656250e+01,1.632976531982421875e+02
3.447506332397460938e+01,1.089466018676757812e+02,1.484439697265625000e+02
3.515721511840820312e+01,1.340279846191406250e+02,1.616887054443359375e+02
5.254877471923828125e+01,1.355101928710937500e+02,1.520944213867187500e+02
3.560461044311523438e+01,1.249235534667968750e+02,1.458093414306640625e+02
5.091153717041015625e+01,1.201491394042968750e+02,1.819954071044921875e+02
3.407872009277343750e+01,1.138262710571289062e+02,1.673324584960937500e+02
4.376113891601562500e+01,6.144567871093750000e+01,1.687886657714843750e+02
4.865634918212890625e+01,4.404555511474609375e+01,1.587047729492187500e+02
3.987364196777343750e+01,2.969967269897460938e+01,1.696205139160156250e+02
1.538195419311523438e+01,4.665194320678710938e+01,1.670711517333984375e+02
2.666667366027832031e+01,4.666666412353515625e+01,1.866666717529296875e+02
3.334645080566406250e+01,6.516414642333984375e+01,1.864621734619140625e+02
6.566371917724609375e+01,1.642887573242187500e+02,6.746327209472656250e+01
8.286851501464843750e+01,1.535257720947265625e+02,5.022826766967773438e+01
8.173586273193359375e+01,1.539022674560546875e+02,6.970941162109375000e+01
3.490790557861328125e+01,8.379827880859375000e+01,1.835661773681640625e+02
5.174258422851562500e+01,7.302763366699218750e+01,1.623151550292968750e+02
3.508021163940429688e+01,7.212876892089843750e+01,1.559190826416015625e+02
6.529057312011718750e+01,1.490170745849609375e+02,1.759526824951171875e+02
8.184574890136718750e+01,1.353625640869140625e+02,1.593188629150390625e+02
6.556365966796875000e+01,1.329766082763671875e+02,1.825431518554687500e+02
6.939624023437500000e+01,1.497598266601562500e+02,1.547558898925781250e+02
8.794602203369140625e+01,1.479974670410156250e+02,1.658383026123046875e+02
7.910788726806640625e+01,1.668302154541015625e+02,1.668727569580078125e+02
8.197292327880859375e+01,1.330807189941406250e+02,1.822927398681640625e+02
7.355981445312500000e+01,1.531870117187500000e+02,1.854653625488281250e+02
5.824433898925781250e+01,7.844614410400390625e+01,5.245165634155273438e+01
7.333019256591796875e+01,7.612191009521484375e+01,3.960149002075195312e+01
5.404220962524414062e+01,5.492625427246093750e+01,3.995137786865234375e+01
5.340876007080078125e+01,8.144998931884765625e+01,3.452756118774414062e+01
4.889609527587890625e+01,1.352877960205078125e+02,1.853209838867187500e+02
4.932418441772460938e+01,1.515736083984375000e+02,1.829577941894531250e+02
1.382295703887939453e+01,1.359603404998779297e+01,1.306770935058593750e+02
5.318939971923828125e+01,1.647801818847656250e+02,8.375582885742187500e+01
3.833143234252929688e+01,1.505462799072265625e+02,7.915515136718750000e+01
4.948809432983398438e+01,1.448198699951171875e+02,9.497553253173828125e+01
4.807775497436523438e+01,1.628749237060546875e+02,1.043698959350585938e+02
3.248761749267578125e+01,1.656191101074218750e+02,9.549116516113281250e+01
4.658654785156250000e+01,1.819652709960937500e+02,1.143029708862304688e+02
3.365480804443359375e+01,1.684977569580078125e+02,1.154464797973632812e+02
2.666667366027832031e+01,1.866666717529296875e+02,9.333333587646484375e+01
1.333333396911621094e+01,1.733333435058593750e+02,1.133333282470703125e+02
4.666165924072265625e+01,1.853254394531250000e+02,8.658312225341796875e+01
3.352054595947265625e+01,1.740137329101562500e+02,7.431275939941406250e+01
1.480762672424316406e+01,1.667910156250000000e+02,8.679599761962890625e+01
7.650640869140625000e+01,6.374512863159179688e+01,3.288075637817382812e+01
6.494412994384765625e+01,6.343736648559570312e+01,1.697722244262695312e+01
7.977924346923828125e+01,8.122005462646484375e+01,2.043835067749023438e+01
8.359790039062500000e+01,6.465576171875000000e+01,1.761536216735839844e+01
6.638179779052734375e+01,1.478473472595214844e+01,1.330584259033203125e+02
8.179208374023437500e+01,1.529541320800781250e+02,3.473331451416015625e+01
6.915778350830078125e+01,1.437159423828125000e+02,3.643173217773437500e+01
9.217787933349609375e+01,1.378034667968750000e+02,3.378057098388671875e+01
9.157302856445312500e+01,1.408763275146484375e+02,5.135347366333007812e+01
8.105125427246093750e+01,1.530653839111328125e+02,1.992157745361328125e+01
7.543120574951171875e+01,1.729790649414062500e+02,3.946370697021484375e+01
1.020888824462890625e+02,1.498505554199218750e+02,3.654827117919921875e+01
9.346401214599609375e+01,1.531913909912109375e+02,1.449365615844726562e+01
9.700156402587890625e+01,1.676843261718750000e+02,3.276113891601562500e+01
6.392550659179687500e+01,9.245516204833984375e+01,4.629621505737304688e+01
1.656930847167968750e+02,1.331354522705078125e+02,1.598046112060546875e+02
1.662604064941406250e+02,1.195183105468750000e+02,1.694891510009765625e+02
1.841306762695312500e+02,1.145043563842773438e+02,1.486315917968750000e+02
1.848457489013671875e+02,1.330886230468750000e+02,1.675589447021484375e+02
1.825245208740234375e+02,1.351616210937500000e+02,1.545666961669921875e+02
1.655893859863281250e+02,1.461134338378906250e+02,1.504950714111328125e+02
1.787077484130859375e+02,1.529133453369140625e+02,1.697070922851562500e+02
7.250965881347656250e+01,4.534759140014648438e+01,1.157608718872070312e+02
6.671507263183593750e+01,5.286330413818359375e+01,1.191336364746093750e+02
3.019175338745117188e+01,1.703765411376953125e+02,1.700671234130859375e+02
1.350960731506347656e+01,1.861773223876953125e+02,1.701041564941406250e+02
3.893790054321289062e+01,1.856287841796875000e+02,1.726677246093750000e+02
3.267378616333007812e+01,1.848682556152343750e+02,1.542080383300781250e+02
1.509237098693847656e+01,1.723030548095703125e+02,1.535520172119140625e+02
1.333333396911621094e+01,1.733333435058593750e+02,1.733333435058593750e+02
2.783305168151855469e+01,1.731558685302734375e+02,1.867158203125000000e+02
3.390899658203125000e+01,1.534157104492187500e+02,1.690350646972656250e+02
1.165835571289062500e+02,5.183493804931640625e+01,6.356784439086914062e+01
1.000326690673828125e+02,6.882587432861328125e+01,4.837836074829101562e+01
5.252352523803710938e+01,1.724496154785156250e+02,1.860032043457031250e+02
1.640017242431640625e+02,2.423321342468261719e+01,2.645788002014160156e+01
1.675343780517578125e+02,5.541928482055664062e+01,3.315943145751953125e+01
1.729913635253906250e+02,4.628600692749023438e+01,1.406113052368164062e+01
1.577254486083984375e+02,3.212364578247070312e+01,1.364684867858886719e+01
1.866666717529296875e+02,2.666666030883789062e+01,1.333333396911621094e+01
1.733333435058593750e+02,1.333333396911621094e+01,1.333333396911621094e+01
1.787408447265625000e+02,3.371720123291015625e+01,3.267033004760742188e+01
1.695833282470703125e+02,1.465658950805664062e+01,3.916667175292968750e+01
9.147055053710937500e+01,3.497941970825195312e+01,3.142770957946777344e+01
8.580157470703125000e+01,5.249365234375000000e+01,3.633539962768554688e+01
1.278998870849609375e+02,4.833626174926757812e+01,1.374113922119140625e+02
1.511513061523437500e+02,4.336606216430664062e+01,1.334798126220703125e+02
1.406666107177734375e+02,3.074462127685546875e+01,1.270426635742187500e+02
1.678054809570312500e+02,3.297155380249023438e+01,1.415216064453125000e+02
1.402606048583984375e+02,3.560344696044921875e+01,1.446448974609375000e+02
1.531466979980468750e+02,1.831275367736816406e+01,1.341921997070312500e+02
1.657591400146484375e+02,5.727729034423828125e+01,1.382300720214843750e+02
1.556614074707031250e+02,4.337257385253906250e+01,1.508210296630859375e+02
1.576712036132812500e+02,1.516998748779296875e+02,7.679943847656250000e+01
1.681835479736328125e+02,1.653074340820312500e+02,5.430962371826171875e+01
1.477339782714843750e+02,1.620373077392578125e+02,5.889360046386718750e+01
1.628385620117187500e+02,1.690552825927734375e+02,6.932078552246093750e+01
1.409678344726562500e+02,1.680572357177734375e+02,7.142171478271484375e+01
1.538859405517578125e+02,1.332409515380859375e+02,8.961573791503906250e+01
1.679580993652343750e+02,1.348864288330078125e+02,8.557646942138671875e+01
1.675495758056640625e+02,1.484080657958984375e+02,8.917029571533203125e+01
1.519118194580078125e+02,1.636109161376953125e+02,8.797338104248046875e+01
1.724981842041015625e+02,1.586445312500000000e+02,7.635841369628906250e+01
1.280687561035156250e+02,6.221823501586914062e+01,5.544742202758789062e+01
1.008056335449218750e+02,1.387797698974609375e+02,1.635308837890625000e+02
1.098862457275390625e+02,1.508212127685546875e+02,1.679443054199218750e+02
1.126775665283203125e+02,1.317028350830078125e+02,1.685178222656250000e+02
1.206110687255859375e+02,1.362587585449218750e+02,1.488510589599609375e+02
1.067483367919921875e+02,1.440379638671875000e+02,1.463374938964843750e+02
1.026969375610351562e+02,1.497781982421875000e+02,1.847377624511718750e+02
1.012068786621093750e+02,1.351454315185546875e+02,1.786887664794921875e+02
8.959252166748046875e+01,1.407816009521484375e+02,1.480223999023437500e+02
5.513889694213867188e+01,3.384548568725585938e+01,1.474764556884765625e+02
1.692494201660156250e+02,3.360742568969726562e+01,1.631377716064453125e+02
1.733333435058593750e+02,1.333333396911621094e+01,1.466666870117187500e+02
1.733333435058593750e+02,1.333333396911621094e+01,1.666666564941406250e+02
1.520027313232421875e+02,2.139403343200683594e+01,1.530570831298828125e+02
5.013080978393554688e+01,1.889636802673339844e+01,1.525818939208984375e+02
4.770309829711914062e+01,6.082687377929687500e+01,1.490382537841796875e+02
5.906404495239257812e+01,4.972063064575195312e+01,1.424215545654296875e+02
3.302924728393554688e+01,5.266559600830078125e+01,1.483223114013671875e+02
1.623371505737304688e+01,1.343561096191406250e+02,1.723775329589843750e+02
1.863164062500000000e+02,5.020833969116210938e+01,1.863862304687500000e+02
1.861770477294921875e+02,7.067709350585937500e+01,1.864039611816406250e+02
4.151232528686523438e+01,1.465402526855468750e+02,4.171640777587890625e+01
6.163574981689453125e+01,1.472427062988281250e+02,4.992473602294921875e+01
5.020921707153320312e+01,1.454357147216796875e+02,6.291631317138671875e+01
5.408380126953125000e+01,1.308578948974609375e+02,4.918750381469726562e+01
5.324462127685546875e+01,1.467619018554687500e+02,3.227183151245117188e+01
4.819887924194335938e+01,1.357239379882812500e+02,1.679235839843750000e+01
3.309690093994140625e+01,1.529033813476562500e+02,3.043470382690429688e+01
1.642513580322265625e+02,1.259717178344726562e+02,1.391724243164062500e+02
1.622846527099609375e+02,1.002924118041992188e+02,1.501919555664062500e+02
1.561653137207031250e+02,1.195783615112304688e+02,1.544016876220703125e+02
1.846169128417968750e+02,1.073505096435546875e+02,1.338736114501953125e+02
1.340612792968750000e+02,1.131561889648437500e+02,1.497994232177734375e+02
1.420068511962890625e+02,1.216772537231445312e+02,1.653402862548828125e+02
1.359948120117187500e+02,1.231663436889648438e+02,1.469426422119140625e+02
1.483003234863281250e+02,1.190239715576171875e+02,1.320514221191406250e+02
1.498753662109375000e+02,1.030273590087890625e+02,1.650243072509765625e+02
1.482541809082031250e+02,1.029933853149414062e+02,1.472080230712890625e+02
1.098309097290039062e+02,8.823339843750000000e+01,3.935089111328125000e+01
1.183593978881835938e+02,8.251947784423828125e+01,2.045057487487792969e+01
1.033935928344726562e+02,7.775944519042968750e+01,2.112525177001953125e+01
1.515892944335937500e+02,1.661298675537109375e+02,1.682961730957031250e+02
1.391372070312500000e+02,1.473418731689453125e+02,1.519479980468750000e+02
1.560717926025390625e+02,1.611792449951171875e+02,1.447701721191406250e+02
1.360789337158203125e+02,1.474585418701171875e+02,1.650895996093750000e+02
1.593384246826171875e+02,1.492966461181640625e+02,1.672303009033203125e+02
1.337946777343750000e+02,1.530104522705078125e+02,1.849023132324218750e+02
1.514103698730468750e+02,1.363639068603515625e+02,1.803722229003906250e+02
1.412489166259765625e+02,1.353108520507812500e+02,1.623679809570312500e+02
1.020565261840820312e+02,1.631541595458984375e+02,1.456213073730468750e+02
8.582745361328125000e+01,1.612835388183593750e+02,1.511315002441406250e+02
6.468481445312500000e+01,2.300160217285156250e+01,1.019725036621093750e+02
4.637577819824218750e+01,2.073274803161621094e+01,1.012986755371093750e+02
6.609931182861328125e+01,1.549517536163330078e+01,1.119774093627929688e+02
6.135747909545898438e+01,3.619814682006835938e+01,1.103438491821289062e+02
8.696983337402343750e+01,1.857988586425781250e+02,1.728505249023437500e+02
6.353257369995117188e+01,1.764788246154785156e+01,8.814271545410156250e+01
5.141205596923828125e+01,3.455082321166992188e+01,8.288607788085937500e+01
4.840477371215820312e+01,1.476500892639160156e+01,9.384455108642578125e+01
1.002650909423828125e+02,1.576354370117187500e+02,1.314182891845703125e+02
1.208030014038085938e+02,1.477444763183593750e+02,1.407554931640625000e+02
3.199471473693847656e+01,3.245756912231445312e+01,8.653759002685546875e+01
2.666667366027832031e+01,1.333333396911621094e+01,7.333333587646484375e+01
2.666667366027832031e+01,1.333333396911621094e+01,9.333333587646484375e+01
1.333333396911621094e+01,2.666667366027832031e+01,8.666665649414062500e+01
1.333333396911621094e+01,2.666667366027832031e+01,1.666666564941406250e+02
3.357300567626953125e+01,3.266375350952148438e+01,1.532949981689453125e+02
2.666667366027832031e+01,2.666666030883789062e+01,1.866666717529296875e+02
5.492276763916015625e+01,3.365772247314453125e+01,9.803624725341796875e+01
7.647019195556640625e+01,3.680401992797851562e+01,9.464787292480468750e+01
6.377429199218750000e+01,4.664650726318359375e+01,9.617031097412109375e+01
1.145832633972167969e+01,1.114583206176757812e+02,1.880529174804687500e+02
1.272560043334960938e+02,1.489271087646484375e+02,3.251281738281250000e+01
1.198901672363281250e+02,1.335611724853515625e+02,5.254298400878906250e+01
1.306559600830078125e+02,1.329157409667968750e+02,3.267923355102539062e+01
1.295806121826171875e+02,1.407061920166015625e+02,5.358625030517578125e+01
1.251389007568359375e+02,1.656451568603515625e+02,3.069731521606445312e+01
1.436304473876953125e+02,1.661469573974609375e+02,3.313656616210937500e+01
1.334486694335937500e+02,1.528802185058593750e+02,1.468988323211669922e+01
1.376931457519531250e+02,1.347611846923828125e+02,1.928514862060546875e+01
1.133200531005859375e+02,1.526577911376953125e+02,1.540197086334228516e+01
1.227648162841796875e+02,1.295575408935546875e+02,1.446455574035644531e+01
1.125707702636718750e+02,1.384288024902343750e+02,2.970451164245605469e+01
1.809426727294921875e+02,9.506147766113281250e+01,1.322265777587890625e+02
1.857992095947265625e+02,1.018996353149414062e+02,1.111414718627929688e+02
1.844408874511718750e+02,1.249240341186523438e+02,1.132451019287109375e+02
1.830899353027343750e+02,7.824579620361328125e+01,1.169015197753906250e+02
1.634837799072265625e+02,1.180012969970703125e+02,1.251824798583984375e+02
4.049721527099609375e+01,4.978672409057617188e+01,1.295670928955078125e+02
3.339517211914062500e+01,6.449355316162109375e+01,1.352462921142578125e+02
7.873175048828125000e+01,1.464520721435546875e+02,1.395035247802734375e+02
6.990725708007812500e+01,1.322151641845703125e+02,1.478436889648437500e+02
7.750299072265625000e+01,1.223199386596679688e+02,1.667420959472656250e+02
9.334885406494140625e+01,1.272751083374023438e+02,1.626160736083984375e+02
1.869259185791015625e+02,1.283854370117187500e+02,1.236520957946777344e+01
7.808184814453125000e+01,1.256230010986328125e+02,1.503795776367187500e+02
8.091979980468750000e+01,1.891060829162597656e+01,8.136968231201171875e+01
9.526937103271484375e+01,1.974956130981445312e+01,8.814022827148437500e+01
8.460822296142578125e+01,1.985648536682128906e+01,1.045178451538085938e+02
3.531372451782226562e+01,1.289874267578125000e+02,1.793108520507812500e+02
1.992794990539550781e+01,1.208570251464843750e+02,1.722175903320312500e+02
1.924141502380371094e+01,1.398843688964843750e+02,1.432771759033203125e+02
1.473147487640380859e+01,1.533218383789062500e+02,1.534641265869140625e+02
1.681726074218750000e+02,1.718990478515625000e+02,1.690808258056640625e+02
1.733333435058593750e+02,1.866666717529296875e+02,1.733333435058593750e+02
1.532966003417968750e+02,1.852815551757812500e+02,1.533157806396484375e+02
1.533333282470703125e+02,1.866666717529296875e+02,1.733333435058593750e+02
1.717205963134765625e+02,1.850287628173828125e+02,3.450763320922851562e+01
1.539520263671875000e+02,1.828476867675781250e+02,4.616200256347656250e+01
1.354323005676269531e+01,1.876605529785156250e+02,1.132552108764648438e+02
1.525046691894531250e+02,1.495465087890625000e+02,1.844020271301269531e+01
1.645462646484375000e+02,1.580458526611328125e+02,2.810318946838378906e+01
2.681711578369140625e+01,1.842726135253906250e+02,1.177266616821289062e+02
2.807503890991210938e+01,1.859085693359375000e+02,1.281809234619140625e+02
1.496662292480468750e+02,6.657067871093750000e+01,1.279983978271484375e+02
1.655586242675781250e+02,5.576125335693359375e+01,1.669976196289062500e+02
1.431657562255859375e+02,5.362891769409179688e+01,1.589849853515625000e+02
1.507295684814453125e+02,3.403414916992187500e+01,1.667785797119140625e+02
1.387556457519531250e+02,6.037610244750976562e+01,1.395581665039062500e+02
1.839411010742187500e+02,1.525043640136718750e+02,1.531927185058593750e+02
1.857589416503906250e+02,1.729166564941406250e+02,1.658333282470703125e+02
1.531128234863281250e+02,1.527115936279296875e+02,1.844582214355468750e+02
1.333333396911621094e+01,2.666667366027832031e+01,1.066666793823242188e+02
1.796108093261718750e+02,1.866273193359375000e+02,1.502433166503906250e+02
1.691940917968750000e+02,1.745938873291015625e+02,1.445377197265625000e+02
1.809391784667968750e+02,1.673680114746093750e+02,1.863028411865234375e+02
7.777758789062500000e+01,3.337836074829101562e+01,1.105395278930664062e+02
6.813359832763671875e+01,3.232083511352539062e+01,1.233265228271484375e+02
9.284837341308593750e+01,3.680694580078125000e+01,1.069582138061523438e+02
8.397798919677734375e+01,2.959561157226562500e+01,1.240216598510742188e+02
7.847842407226562500e+01,1.712413024902343750e+01,1.170431594848632812e+02
1.321547241210937500e+02,1.117841339111328125e+02,3.316574096679687500e+01
1.229445877075195312e+02,9.752661895751953125e+01,2.911493110656738281e+01
1.257865524291992188e+02,1.171766586303710938e+02,4.655074691772460938e+01
1.120356903076171875e+02,1.120039138793945312e+02,3.337957763671875000e+01
1.345427246093750000e+02,1.037696533203125000e+02,2.063602256774902344e+01
1.470063323974609375e+02,1.263570327758789062e+02,1.457809352874755859e+01
1.504828033447265625e+02,7.119756317138671875e+01,1.602661895751953125e+02
1.335081787109375000e+02,7.001541137695312500e+01,1.487080841064453125e+02
1.546477966308593750e+02,8.433959197998046875e+01,1.823497467041015625e+02
1.660674285888671875e+02,9.188659667968750000e+01,1.664822235107421875e+02
1.679434051513671875e+02,7.485747528076171875e+01,1.676002197265625000e+02
1.473516387939453125e+02,6.646675872802734375e+01,1.850835418701171875e+02
1.298115539550781250e+02,5.402973175048828125e+01,1.635356445312500000e+02
1.446026306152343750e+02,8.635346221923828125e+01,1.709011077880859375e+02
1.324612884521484375e+02,8.948275756835937500e+01,1.558022003173828125e+02
1.247936248779296875e+02,7.335446166992187500e+01,1.659225463867187500e+02
1.866666717529296875e+02,1.066666793823242188e+02,1.733333435058593750e+02
1.728766021728515625e+02,9.416258239746093750e+01,1.855703582763671875e+02
1.790422515869140625e+02,9.935589599609375000e+01,1.512680206298828125e+02
1.486283264160156250e+02,1.047530288696289062e+02,1.849493560791015625e+02
1.468892822265625000e+02,1.252789382934570312e+02,1.852744445800781250e+02
9.494242858886718750e+01,4.429249572753906250e+01,1.337690124511718750e+02
1.668022918701171875e+02,1.358521881103515625e+02,1.756206359863281250e+02
1.866666717529296875e+02,1.333333282470703125e+02,1.866666717529296875e+02
1.208086242675781250e+02,5.206624603271484375e+01,1.486770248413085938e+01
1.137877578735351562e+02,7.233531951904296875e+01,1.462003993988037109e+01
1.491315460205078125e+02,5.849144363403320312e+01,5.085973358154296875e+01
1.537718811035156250e+02,6.777901458740234375e+01,1.863119697570800781e+01
1.313166656494140625e+02,6.534730529785156250e+01,1.582973289489746094e+01
1.533589324951171875e+02,5.329181289672851562e+01,1.445983028411865234e+01
5.338887023925781250e+01,3.549148178100585938e+01,1.263813552856445312e+02
4.510571670532226562e+01,1.623414611816406250e+01,1.160398864746093750e+02
6.306888198852539062e+01,1.666892089843750000e+02,1.068621826171875000e+02
6.107302856445312500e+01,1.819652709960937500e+02,9.981650543212890625e+01
4.708934783935546875e+01,1.848945617675781250e+02,6.611268615722656250e+01
